ID,CLASSIFIED,TYPE
LUCENE-1886,DOCUMENTATION,IMPROVEMENT
LUCENE-1887,REFACTORING,IMPROVEMENT
LUCENE-1889,RFE,
LUCENE-1891,IMPROVEMENT,IMPROVEMENT
LUCENE-1892,OTHER,BUG
LUCENE-1893,DESIGN_DEFECT,BUG
LUCENE-1894,BUG,BUG
LUCENE-1896,REFACTORING,IMPROVEMENT
LUCENE-1898,DOCUMENTATION,IMPROVEMENT
LUCENE-1899,IMPROVEMENT,BUG
LUCENE-1900,DOCUMENTATION,BUG
LUCENE-1901,BUG,BUG
LUCENE-1902,DOCUMENTATION,BUG
LUCENE-1903,BUG,BUG
LUCENE-1904,REFACTORING,IMPROVEMENT
LUCENE-1905,BUG,BUG
LUCENE-1906,BUG,BUG
LUCENE-1908,DOCUMENTATION,IMPROVEMENT
LUCENE-1911,IMPROVEMENT,BUG
LUCENE-1912,BUG,BUG
LUCENE-1913,BUG,BUG
LUCENE-1916,DOCUMENTATION,TASK
LUCENE-1918,BUG,BUG
LUCENE-1919,BUG,BUG
LUCENE-1923,RFE,
LUCENE-1924,RFE,IMPROVEMENT
LUCENE-1925,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1927,BUILD_SYSTEM,BUG
LUCENE-1928,DOCUMENTATION,BUG
LUCENE-1929,BUG,BUG
LUCENE-1932,REFACTORING,TASK
LUCENE-1933,RFE,IMPROVEMENT
LUCENE-1935,REFACTORING,TASK
LUCENE-1936,CLEANUP,TASK
LUCENE-1937,RFE,IMPROVEMENT
LUCENE-1938,RFE,RFE
LUCENE-1939,BUG,BUG
LUCENE-1941,BUG,BUG
LUCENE-1943,IMPROVEMENT,IMPROVEMENT
LUCENE-1944,CLEANUP,TASK
LUCENE-1945,REFACTORING,IMPROVEMENT
LUCENE-1946,CLEANUP,TASK
LUCENE-1947,DOCUMENTATION,TASK
LUCENE-1948,DOCUMENTATION,TASK
LUCENE-1950,CLEANUP,IMPROVEMENT
LUCENE-1951,IMPROVEMENT,IMPROVEMENT
LUCENE-1953,BUG,BUG
LUCENE-1954,BUG,BUG
LUCENE-1955,DOCUMENTATION,BUG
LUCENE-1957,CLEANUP,TASK
LUCENE-1959,RFE,RFE
LUCENE-1960,CLEANUP,TASK
LUCENE-1961,CLEANUP,TASK
LUCENE-1962,CLEANUP,IMPROVEMENT
LUCENE-1963,IMPROVEMENT,IMPROVEMENT
LUCENE-1965,IMPROVEMENT,IMPROVEMENT
LUCENE-1966,IMPROVEMENT,IMPROVEMENT
LUCENE-1967,IMPROVEMENT,IMPROVEMENT
LUCENE-1968,CLEANUP,TASK
LUCENE-1970,CLEANUP,TASK
LUCENE-1971,CLEANUP,TASK
LUCENE-1972,CLEANUP,TASK
LUCENE-1973,CLEANUP,TASK
LUCENE-1974,BUG,BUG
LUCENE-1975,CLEANUP,TASK
LUCENE-1976,BUG,BUG
LUCENE-1977,CLEANUP,TASK
LUCENE-1978,CLEANUP,TASK
LUCENE-1979,CLEANUP,TASK
LUCENE-1980,DOCUMENTATION,TASK
LUCENE-1984,IMPROVEMENT,IMPROVEMENT
LUCENE-1985,REFACTORING,IMPROVEMENT
LUCENE-1986,BUG,BUG
LUCENE-1987,CLEANUP,TASK
LUCENE-1988,CLEANUP,IMPROVEMENT
LUCENE-1989,DESIGN_DEFECT,BUG
LUCENE-1990,IMPROVEMENT,IMPROVEMENT
LUCENE-1991,CLEANUP,IMPROVEMENT
LUCENE-1992,BUG,BUG
LUCENE-1993,RFE,IMPROVEMENT
LUCENE-1994,RFE,BUG
LUCENE-1995,BUG,BUG
LUCENE-1998,RFE,IMPROVEMENT
LUCENE-2000,RFE,TASK
LUCENE-2001,BUG,BUG
LUCENE-2002,RFE,BUG
LUCENE-2003,BUG,BUG
LUCENE-2004,BUG,BUG
LUCENE-2005,DOCUMENTATION,TASK
LUCENE-2006,IMPROVEMENT,IMPROVEMENT
LUCENE-2008,DOCUMENTATION,IMPROVEMENT
LUCENE-2010,IMPROVEMENT,IMPROVEMENT
LUCENE-2011,CLEANUP,TASK
LUCENE-2012,CLEANUP,TASK
LUCENE-2013,DESIGN_DEFECT,BUG
LUCENE-2014,BUG,BUG
LUCENE-2015,IMPROVEMENT,IMPROVEMENT
LUCENE-2016,BUG,BUG
LUCENE-2017,IMPROVEMENT,IMPROVEMENT
LUCENE-202,DOCUMENTATION,BUG
LUCENE-2020,CLEANUP,TASK
LUCENE-2021,IMPROVEMENT,IMPROVEMENT
LUCENE-2022,CLEANUP,TASK
LUCENE-2024,BUILD_SYSTEM,BUG
LUCENE-2027,CLEANUP,IMPROVEMENT
LUCENE-2029,RFE,IMPROVEMENT
LUCENE-203,BUG,BUG
LUCENE-2030,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2031,REFACTORING,TASK
LUCENE-2032,IMPROVEMENT,BUG
LUCENE-2034,REFACTORING,IMPROVEMENT
LUCENE-2035,BUG,BUG
LUCENE-2037,TEST,IMPROVEMENT
LUCENE-2038,DOCUMENTATION,TASK
LUCENE-2039,RFE,IMPROVEMENT
LUCENE-204,DOCUMENTATION,IMPROVEMENT
LUCENE-2041,RFE,IMPROVEMENT
LUCENE-2042,RFE,IMPROVEMENT
LUCENE-2043,IMPROVEMENT,IMPROVEMENT
LUCENE-2044,RFE,IMPROVEMENT
LUCENE-2045,BUG,BUG
LUCENE-2046,BUG,BUG
LUCENE-2048,RFE,IMPROVEMENT
LUCENE-2050,RFE,IMPROVEMENT
LUCENE-2051,REFACTORING,IMPROVEMENT
LUCENE-2052,CLEANUP,IMPROVEMENT
LUCENE-2053,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2054,DOCUMENTATION,TASK
LUCENE-2055,CLEANUP,BUG
LUCENE-2057,DESIGN_DEFECT,BUG
LUCENE-2058,RFE,IMPROVEMENT
LUCENE-2059,RFE,IMPROVEMENT
LUCENE-2060,IMPROVEMENT,IMPROVEMENT
LUCENE-2062,RFE,RFE
LUCENE-2064,IMPROVEMENT,IMPROVEMENT
LUCENE-2065,RFE,IMPROVEMENT
LUCENE-2066,TEST,IMPROVEMENT
LUCENE-2067,RFE,RFE
LUCENE-2068,BUG,BUG
LUCENE-2069,IMPROVEMENT,IMPROVEMENT
LUCENE-207,BUG,BUG
LUCENE-2070,DOCUMENTATION,IMPROVEMENT
LUCENE-2074,RFE,BUG
LUCENE-2075,IMPROVEMENT,IMPROVEMENT
LUCENE-2076,RFE,
LUCENE-2077,DOCUMENTATION,IMPROVEMENT
LUCENE-2079,IMPROVEMENT,IMPROVEMENT
LUCENE-2080,DOCUMENTATION,TASK
LUCENE-2084,IMPROVEMENT,IMPROVEMENT
LUCENE-2086,IMPROVEMENT,IMPROVEMENT
LUCENE-2087,IMPROVEMENT,IMPROVEMENT
LUCENE-2088,DESIGN_DEFECT,BUG
LUCENE-2089,IMPROVEMENT,IMPROVEMENT
LUCENE-209,BUILD_SYSTEM,BUG
LUCENE-2090,IMPROVEMENT,IMPROVEMENT
LUCENE-2092,BUG,BUG
LUCENE-2094,RFE,BUG
LUCENE-2095,BUG,BUG
LUCENE-2097,BUG,BUG
LUCENE-2098,IMPROVEMENT,IMPROVEMENT
LUCENE-2100,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2102,RFE,IMPROVEMENT
LUCENE-2103,DESIGN_DEFECT,BUG
LUCENE-2104,BUG,BUG
LUCENE-2106,BUG,BUG
LUCENE-2107,BUILD_SYSTEM,TASK
LUCENE-2108,BUG,BUG
LUCENE-2109,REFACTORING,IMPROVEMENT
LUCENE-2110,REFACTORING,IMPROVEMENT
LUCENE-2111,CLEANUP,IMPROVEMENT
LUCENE-2112,RFE,BUG
LUCENE-2113,RFE,TASK
LUCENE-2114,IMPROVEMENT,IMPROVEMENT
LUCENE-2115,RFE,IMPROVEMENT
LUCENE-2116,RFE,RFE
LUCENE-2117,RFE,BUG
LUCENE-2118,BUG,BUG
LUCENE-2119,BUG,BUG
LUCENE-212,BUG,BUG
LUCENE-2121,RFE,TASK
LUCENE-2123,RFE,BUG
LUCENE-2124,REFACTORING,TASK
LUCENE-2126,REFACTORING,IMPROVEMENT
LUCENE-2128,IMPROVEMENT,IMPROVEMENT
LUCENE-2129,IMPROVEMENT,BUG
LUCENE-213,BUG,BUG
LUCENE-2132,DOCUMENTATION,BUG
LUCENE-2134,BUILD_SYSTEM,BUG
LUCENE-2135,IMPROVEMENT,BUG
LUCENE-2136,IMPROVEMENT,IMPROVEMENT
LUCENE-2137,RFE,IMPROVEMENT
LUCENE-214,DOCUMENTATION,IMPROVEMENT
LUCENE-2140,RFE,IMPROVEMENT
LUCENE-2142,BUG,BUG
LUCENE-2144,BUG,BUG
LUCENE-2147,IMPROVEMENT,IMPROVEMENT
LUCENE-215,BUG,BUG
LUCENE-2150,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2153,RFE,BUG
LUCENE-2155,TEST,TASK
LUCENE-2156,IMPROVEMENT,IMPROVEMENT
LUCENE-2157,IMPROVEMENT,IMPROVEMENT
LUCENE-2158,BUG,BUG
LUCENE-2161,IMPROVEMENT,IMPROVEMENT
LUCENE-2162,RFE,IMPROVEMENT
LUCENE-2164,IMPROVEMENT,IMPROVEMENT
LUCENE-2165,RFE,BUG
LUCENE-2166,BUG,BUG
LUCENE-2167,RFE,RFE
LUCENE-2168,BUG,BUG
LUCENE-2169,IMPROVEMENT,IMPROVEMENT
LUCENE-217,RFE,IMPROVEMENT
LUCENE-2170,TEST,BUG
LUCENE-2177,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2178,RFE,IMPROVEMENT
LUCENE-2179,RFE,IMPROVEMENT
LUCENE-2180,CLEANUP,TASK
LUCENE-2181,RFE,RFE
LUCENE-2182,BUG,BUG
LUCENE-2183,RFE,IMPROVEMENT
LUCENE-2184,BUG,BUG
LUCENE-2185,DOCUMENTATION,TASK
LUCENE-2186,RFE,RFE
LUCENE-2188,RFE,RFE
LUCENE-2190,RFE,BUG
LUCENE-2193,CLEANUP,TASK
LUCENE-2194,IMPROVEMENT,IMPROVEMENT
LUCENE-2195,IMPROVEMENT,IMPROVEMENT
LUCENE-2196,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2197,IMPROVEMENT,BUG
LUCENE-2198,RFE,IMPROVEMENT
LUCENE-2199,BUG,BUG
LUCENE-220,BUG,BUG
LUCENE-2200,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2201,IMPROVEMENT,IMPROVEMENT
LUCENE-2203,TEST,TEST
LUCENE-2204,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2205,IMPROVEMENT,IMPROVEMENT
LUCENE-2206,RFE,RFE
LUCENE-2207,BUG,BUG
LUCENE-2208,BUG,BUG
LUCENE-2209,DOCUMENTATION,TASK
LUCENE-2210,BUG,BUG
LUCENE-2211,TEST,BUG
LUCENE-2212,TEST,TEST
LUCENE-2213,IMPROVEMENT,IMPROVEMENT
LUCENE-2215,RFE,RFE
LUCENE-2216,BUG,BUG
LUCENE-2217,IMPROVEMENT,IMPROVEMENT
LUCENE-2218,IMPROVEMENT,IMPROVEMENT
LUCENE-2219,TEST,BUG
LUCENE-222,DOCUMENTATION,IMPROVEMENT
LUCENE-2220,BUG,BUG
LUCENE-2222,BUG,BUG
LUCENE-2223,RFE,RFE
LUCENE-2226,REFACTORING,TASK
LUCENE-223,CLEANUP,IMPROVEMENT
LUCENE-2234,RFE,RFE
LUCENE-2235,RFE,BUG
LUCENE-2236,RFE,IMPROVEMENT
LUCENE-2238,CLEANUP,TASK
LUCENE-2239,RFE,TASK
LUCENE-224,CLEANUP,BUG
LUCENE-2240,RFE,TASK
LUCENE-2241,RFE,TASK
LUCENE-2242,RFE,TASK
LUCENE-2243,RFE,IMPROVEMENT
LUCENE-2244,IMPROVEMENT,BUG
LUCENE-2245,CLEANUP,TASK
LUCENE-2246,BUG,BUG
LUCENE-2247,IMPROVEMENT,IMPROVEMENT
LUCENE-2248,TEST,TEST
LUCENE-2249,BUG,BUG
LUCENE-225,BUG,BUG
LUCENE-2251,TEST,
LUCENE-2254,RFE,IMPROVEMENT
LUCENE-2255,IMPROVEMENT,BUG
LUCENE-2257,IMPROVEMENT,IMPROVEMENT
LUCENE-2258,IMPROVEMENT,IMPROVEMENT
LUCENE-2259,IMPROVEMENT,IMPROVEMENT
LUCENE-2260,BUILD_SYSTEM,BUG
LUCENE-2261,RFE,IMPROVEMENT
LUCENE-2265,IMPROVEMENT,IMPROVEMENT
LUCENE-2266,BUG,BUG
LUCENE-2267,RFE,IMPROVEMENT
LUCENE-2268,BUILD_SYSTEM,TEST
LUCENE-2269,BUILD_SYSTEM,TEST
LUCENE-227,DOCUMENTATION,BUG
LUCENE-2270,BUG,BUG
LUCENE-2272,RFE,BUG
LUCENE-2273,IMPROVEMENT,BUG
LUCENE-2274,TEST,TEST
LUCENE-2275,IMPROVEMENT,IMPROVEMENT
LUCENE-2277,BUG,BUG
LUCENE-2278,BUG,BUG
LUCENE-228,IMPROVEMENT,BUG
LUCENE-2281,IMPROVEMENT,IMPROVEMENT
LUCENE-2282,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2283,RFE,BUG
LUCENE-2284,BUG,BUG
LUCENE-2285,CLEANUP,IMPROVEMENT
LUCENE-2286,IMPROVEMENT,IMPROVEMENT
LUCENE-2288,IMPROVEMENT,IMPROVEMENT
LUCENE-2289,IMPROVEMENT,IMPROVEMENT
LUCENE-229,IMPROVEMENT,IMPROVEMENT
LUCENE-2290,IMPROVEMENT,IMPROVEMENT
LUCENE-2293,RFE,BUG
LUCENE-2294,RFE,IMPROVEMENT
LUCENE-2295,RFE,IMPROVEMENT
LUCENE-2297,RFE,IMPROVEMENT
LUCENE-2298,RFE,RFE
LUCENE-2299,BUG,BUG
LUCENE-230,BUG,BUG
LUCENE-2300,BUG,BUG
LUCENE-2302,IMPROVEMENT,IMPROVEMENT
LUCENE-2303,CLEANUP,
LUCENE-2304,IMPROVEMENT,IMPROVEMENT
LUCENE-2309,REFACTORING,IMPROVEMENT
LUCENE-231,BUILD_SYSTEM,BUG
LUCENE-2310,CLEANUP,
LUCENE-2311,RFE,IMPROVEMENT
LUCENE-2313,TEST,IMPROVEMENT
LUCENE-2314,RFE,IMPROVEMENT
LUCENE-2315,DESIGN_DEFECT,BUG
LUCENE-2316,RFE,IMPROVEMENT
LUCENE-2318,TEST,TEST
LUCENE-2319,DOCUMENTATION,IMPROVEMENT
LUCENE-232,BUG,BUG
LUCENE-2320,RFE,IMPROVEMENT
LUCENE-2321,IMPROVEMENT,IMPROVEMENT
LUCENE-2322,TEST,
LUCENE-2323,REFACTORING,IMPROVEMENT
LUCENE-2324,RFE,IMPROVEMENT
LUCENE-2325,TEST,TEST
LUCENE-2326,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2328,BUG,BUG
LUCENE-2329,IMPROVEMENT,IMPROVEMENT
LUCENE-2331,RFE,RFE
LUCENE-2332,RFE,RFE
LUCENE-2333,BUILD_SYSTEM,BUG
LUCENE-2339,RFE,IMPROVEMENT
LUCENE-2341,RFE,RFE
LUCENE-2343,RFE,IMPROVEMENT
LUCENE-2344,BUG,BUG
LUCENE-235,BUG,BUG
LUCENE-2351,IMPROVEMENT,IMPROVEMENT
LUCENE-2352,TEST,TEST
LUCENE-2353,BUG,BUG
LUCENE-2354,IMPROVEMENT,IMPROVEMENT
LUCENE-2356,RFE,BUG
LUCENE-2358,REFACTORING,TASK
LUCENE-2359,BUG,BUG
LUCENE-236,DOCUMENTATION,BUG
LUCENE-2360,IMPROVEMENT,IMPROVEMENT
LUCENE-2364,RFE,IMPROVEMENT
LUCENE-2365,BUG,BUG
LUCENE-2366,BUG,BUG
LUCENE-237,IMPROVEMENT,BUG
LUCENE-2370,RFE,TASK
LUCENE-2372,CLEANUP,IMPROVEMENT
LUCENE-2373,RFE,IMPROVEMENT
LUCENE-2374,RFE,IMPROVEMENT
LUCENE-2377,BUG,IMPROVEMENT
LUCENE-2378,CLEANUP,IMPROVEMENT
LUCENE-238,CLEANUP,BUG
LUCENE-2380,IMPROVEMENT,IMPROVEMENT
LUCENE-2382,BUG,BUG
LUCENE-2383,BUG,BUG
LUCENE-2384,IMPROVEMENT,
LUCENE-2385,REFACTORING,IMPROVEMENT
LUCENE-2386,IMPROVEMENT,BUG
LUCENE-2387,BUG,BUG
LUCENE-2388,DOCUMENTATION,BUG
LUCENE-2389,IMPROVEMENT,IMPROVEMENT
LUCENE-239,REFACTORING,BUG
LUCENE-2390,TEST,BUG
LUCENE-2391,IMPROVEMENT,IMPROVEMENT
LUCENE-2392,RFE,IMPROVEMENT
LUCENE-2393,RFE,RFE
LUCENE-2397,BUG,IMPROVEMENT
LUCENE-2398,TEST,TEST
LUCENE-2399,RFE,RFE
LUCENE-240,DOCUMENTATION,BUG
LUCENE-2400,IMPROVEMENT,IMPROVEMENT
LUCENE-2401,IMPROVEMENT,IMPROVEMENT
LUCENE-2402,RFE,IMPROVEMENT
LUCENE-2404,IMPROVEMENT,BUG
LUCENE-2409,RFE,RFE
LUCENE-241,BUG,BUG
LUCENE-2410,IMPROVEMENT,IMPROVEMENT
LUCENE-2412,DOCUMENTATION,TASK
LUCENE-2413,REFACTORING,IMPROVEMENT
LUCENE-2414,RFE,RFE
LUCENE-2415,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2416,IMPROVEMENT,IMPROVEMENT
LUCENE-2417,IMPROVEMENT,BUG
LUCENE-2419,TEST,IMPROVEMENT
LUCENE-242,IMPROVEMENT,BUG
LUCENE-2421,IMPROVEMENT,IMPROVEMENT
LUCENE-2422,IMPROVEMENT,BUG
LUCENE-2424,IMPROVEMENT,BUG
LUCENE-2426,IMPROVEMENT,IMPROVEMENT
LUCENE-243,RFE,IMPROVEMENT
LUCENE-2437,RFE,RFE
LUCENE-2440,RFE,IMPROVEMENT
LUCENE-2444,REFACTORING,TASK
LUCENE-2449,TEST,TEST
LUCENE-245,IMPROVEMENT,BUG
LUCENE-2451,TEST,IMPROVEMENT
LUCENE-2455,CLEANUP,IMPROVEMENT
LUCENE-2458,CLEANUP,BUG
LUCENE-2459,BUG,BUG
LUCENE-246,RFE,BUG
LUCENE-2462,CLEANUP,BUG
LUCENE-2463,IMPROVEMENT,IMPROVEMENT
LUCENE-2464,RFE,IMPROVEMENT
LUCENE-2466,BUG,BUG
LUCENE-2467,BUG,BUG
LUCENE-2468,BUG,BUG
LUCENE-247,IMPROVEMENT,IMPROVEMENT
LUCENE-2472,IMPROVEMENT,IMPROVEMENT
LUCENE-2473,DOCUMENTATION,BUG
LUCENE-2474,RFE,IMPROVEMENT
LUCENE-2476,BUG,BUG
LUCENE-2477,CLEANUP,BUG
LUCENE-2478,BUG,BUG
LUCENE-2479,RFE,IMPROVEMENT
LUCENE-248,RFE,IMPROVEMENT
LUCENE-2480,CLEANUP,IMPROVEMENT
LUCENE-2481,IMPROVEMENT,IMPROVEMENT
LUCENE-2482,RFE,RFE
LUCENE-2484,CLEANUP,TASK
LUCENE-2486,BUG,BUG
LUCENE-2487,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2488,BUILD_SYSTEM,BUG
LUCENE-2489,REFACTORING,IMPROVEMENT
LUCENE-249,DOCUMENTATION,BUG
LUCENE-2490,BUILD_SYSTEM,TASK
LUCENE-2491,RFE,IMPROVEMENT
LUCENE-2493,BUILD_SYSTEM,TASK
LUCENE-2494,IMPROVEMENT,IMPROVEMENT
LUCENE-2496,BUG,BUG
LUCENE-2497,BUG,BUG
LUCENE-250,DOCUMENTATION,IMPROVEMENT
LUCENE-2500,RFE,IMPROVEMENT
LUCENE-2502,CLEANUP,IMPROVEMENT
LUCENE-2503,RFE,RFE
LUCENE-2507,RFE,RFE
LUCENE-2509,IMPROVEMENT,IMPROVEMENT
LUCENE-2512,BUG,BUG
LUCENE-2513,BUG,BUG
LUCENE-2514,RFE,TASK
LUCENE-2516,TEST,TEST
LUCENE-2517,DOCUMENTATION,IMPROVEMENT
LUCENE-252,BUG,BUG
LUCENE-2523,BUG,BUG
LUCENE-2524,BUG,BUG
LUCENE-2526,BUG,BUG
LUCENE-2529,BUG,BUG
LUCENE-2531,IMPROVEMENT,IMPROVEMENT
LUCENE-2532,TEST,IMPROVEMENT
LUCENE-2533,BUG,BUG
LUCENE-2534,BUG,BUG
LUCENE-2536,BUG,BUG
LUCENE-2537,BUG,BUG
LUCENE-2541,BUG,BUG
LUCENE-2542,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2548,CLEANUP,IMPROVEMENT
LUCENE-2549,BUG,BUG
LUCENE-2550,TEST,BUG
LUCENE-2551,IMPROVEMENT,IMPROVEMENT
LUCENE-2554,TEST,TEST
LUCENE-2555,CLEANUP,IMPROVEMENT
LUCENE-2556,IMPROVEMENT,IMPROVEMENT
LUCENE-2559,RFE,IMPROVEMENT
LUCENE-2560,TEST,TEST
LUCENE-2561,BUG,BUG
LUCENE-2564,IMPROVEMENT,BUG
LUCENE-2565,TEST,BUG
LUCENE-2566,SPEC,BUG
LUCENE-2568,BUG,BUG
LUCENE-2569,BUG,BUG
LUCENE-257,IMPROVEMENT,BUG
LUCENE-2570,TEST,TEST
LUCENE-2571,TEST,TASK
LUCENE-2572,BUILD_SYSTEM,BUG
LUCENE-2573,IMPROVEMENT,IMPROVEMENT
LUCENE-2574,IMPROVEMENT,IMPROVEMENT
LUCENE-2576,BUG,BUG
LUCENE-2578,TEST,IMPROVEMENT
LUCENE-2579,DOCUMENTATION,BUG
LUCENE-258,RFE,BUG
LUCENE-2580,BUG,BUG
LUCENE-2581,RFE,IMPROVEMENT
LUCENE-2582,RFE,IMPROVEMENT
LUCENE-2584,BUG,BUG
LUCENE-2586,REFACTORING,IMPROVEMENT
LUCENE-2588,IMPROVEMENT,IMPROVEMENT
LUCENE-2589,RFE,IMPROVEMENT
LUCENE-2590,RFE,IMPROVEMENT
LUCENE-2591,BUILD_SYSTEM,BUG
LUCENE-2592,RFE,IMPROVEMENT
LUCENE-2593,BUG,BUG
LUCENE-2594,TEST,IMPROVEMENT
LUCENE-2595,TEST,TEST
LUCENE-2596,IMPROVEMENT,IMPROVEMENT
LUCENE-2597,REFACTORING,IMPROVEMENT
LUCENE-2598,TEST,TEST
LUCENE-2599,CLEANUP,IMPROVEMENT
LUCENE-2600,RFE,BUG
LUCENE-2601,RFE,IMPROVEMENT
LUCENE-2602,RFE,IMPROVEMENT
LUCENE-2603,RFE,IMPROVEMENT
LUCENE-2606,IMPROVEMENT,IMPROVEMENT
LUCENE-2608,RFE,IMPROVEMENT
LUCENE-2609,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2610,IMPROVEMENT,IMPROVEMENT
LUCENE-2611,BUILD_SYSTEM,RFE
LUCENE-2615,BUG,BUG
LUCENE-2616,BUG,BUG
LUCENE-2617,BUG,BUG
LUCENE-2618,TEST,BUG
LUCENE-2619,TEST,TEST
LUCENE-262,BUG,BUG
LUCENE-2620,IMPROVEMENT,BUG
LUCENE-2621,RFE,IMPROVEMENT
LUCENE-2622,BUG,BUG
LUCENE-2624,RFE,RFE
LUCENE-2625,BUG,BUG
LUCENE-2626,IMPROVEMENT,IMPROVEMENT
LUCENE-2627,BUG,BUG
LUCENE-2629,BUG,BUG
LUCENE-2630,BUILD_SYSTEM,TASK
LUCENE-2631,BUG,BUG
LUCENE-2633,RFE,BUG
LUCENE-2634,BUG,BUG
LUCENE-2635,BUG,BUG
LUCENE-2636,RFE,RFE
LUCENE-2637,BUG,BUG
LUCENE-2638,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2639,TEST,TEST
LUCENE-264,DOCUMENTATION,IMPROVEMENT
LUCENE-2640,TEST,TEST
LUCENE-2641,TEST,TEST
LUCENE-2642,TEST,TEST
LUCENE-2643,BUG,BUG
LUCENE-2645,BUG,BUG
LUCENE-2647,REFACTORING,IMPROVEMENT
LUCENE-2648,RFE,IMPROVEMENT
LUCENE-2649,RFE,IMPROVEMENT
LUCENE-265,IMPROVEMENT,IMPROVEMENT
LUCENE-2650,IMPROVEMENT,IMPROVEMENT
LUCENE-2652,TEST,TEST
LUCENE-2653,BUG,BUG
LUCENE-2656,TEST,TEST
LUCENE-2657,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2658,BUG,BUG
LUCENE-2659,TEST,TEST
LUCENE-2662,REFACTORING,IMPROVEMENT
LUCENE-2663,IMPROVEMENT,BUG
LUCENE-2664,RFE,IMPROVEMENT
LUCENE-2667,IMPROVEMENT,IMPROVEMENT
LUCENE-2668,BUG,BUG
LUCENE-2669,BUG,IMPROVEMENT
LUCENE-2670,RFE,IMPROVEMENT
LUCENE-2671,RFE,RFE
LUCENE-2672,IMPROVEMENT,IMPROVEMENT
LUCENE-2674,IMPROVEMENT,IMPROVEMENT
LUCENE-2675,RFE,IMPROVEMENT
LUCENE-2676,TEST,TEST
LUCENE-2677,TEST,TEST
LUCENE-2678,TEST,TEST
LUCENE-2680,IMPROVEMENT,IMPROVEMENT
LUCENE-2681,CLEANUP,BUG
LUCENE-2682,TEST,IMPROVEMENT
LUCENE-2683,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2687,IMPROVEMENT,IMPROVEMENT
LUCENE-2688,RFE,BUG
LUCENE-2689,BUG,BUG
LUCENE-269,DOCUMENTATION,BUG
LUCENE-2690,IMPROVEMENT,IMPROVEMENT
LUCENE-2691,CLEANUP,IMPROVEMENT
LUCENE-2692,RFE,RFE
LUCENE-2693,BUG,BUG
LUCENE-2694,IMPROVEMENT,IMPROVEMENT
LUCENE-2695,IMPROVEMENT,IMPROVEMENT
LUCENE-2696,TEST,BUG
LUCENE-2699,RFE,IMPROVEMENT
LUCENE-2700,RFE,RFE
LUCENE-2701,REFACTORING,IMPROVEMENT
LUCENE-2702,RFE,IMPROVEMENT
LUCENE-2703,BUG,BUG
LUCENE-2704,TEST,BUG
LUCENE-2705,TEST,BUG
LUCENE-2708,TEST,TEST
LUCENE-2709,TEST,TEST
LUCENE-2710,TEST,BUG
LUCENE-2711,IMPROVEMENT,IMPROVEMENT
LUCENE-2712,BUG,BUG
LUCENE-2715,IMPROVEMENT,IMPROVEMENT
LUCENE-2716,IMPROVEMENT,IMPROVEMENT
LUCENE-2717,BUG,BUG
LUCENE-2718,REFACTORING,IMPROVEMENT
LUCENE-2719,IMPROVEMENT,IMPROVEMENT
LUCENE-272,CLEANUP,IMPROVEMENT
LUCENE-2720,DESIGN_DEFECT,BUG
LUCENE-2721,TEST,TEST
LUCENE-2722,IMPROVEMENT,IMPROVEMENT
LUCENE-2728,BUG,BUG
LUCENE-2730,BUG,BUG
LUCENE-2731,SPEC,BUG
LUCENE-2732,REFACTORING,BUG
LUCENE-2733,CLEANUP,TASK
LUCENE-2734,RFE,IMPROVEMENT
LUCENE-2736,BUG,BUG
LUCENE-2737,DESIGN_DEFECT,BUG
LUCENE-2739,REFACTORING,TEST
LUCENE-274,RFE,IMPROVEMENT
LUCENE-2740,BUG,BUG
LUCENE-2741,BUG,BUG
LUCENE-2742,RFE,IMPROVEMENT
LUCENE-2743,IMPROVEMENT,IMPROVEMENT
LUCENE-2744,BUG,BUG
LUCENE-2747,CLEANUP,IMPROVEMENT
LUCENE-275,RFE,BUG
LUCENE-2751,TEST,TEST
LUCENE-2753,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2754,RFE,RFE
LUCENE-2755,IMPROVEMENT,IMPROVEMENT
LUCENE-2756,BUG,BUG
LUCENE-2757,REFACTORING,IMPROVEMENT
LUCENE-2758,BUG,BUG
LUCENE-2759,BUG,BUG
LUCENE-276,BUG,BUG
LUCENE-2760,IMPROVEMENT,IMPROVEMENT
LUCENE-2761,RFE,IMPROVEMENT
LUCENE-2762,BUG,BUG
