ID,CLASSIFIED,TYPE
29584,DOCUMENTATION,BUG
24349,BUG,BUG
33883,DOCUMENTATION,BUG
19219,BUG,BUG
17784,BUG,BUG
47718,BUG,BUG
29246,BUG,BUG
46408,BUG,BUG
36113,BUG,BUG
29869,IMPROVEMENT,BUG
28333,DOCUMENTATION,RFE
15961,BUG,BUG
38025,BUG,BUG
29048,DESIGN_DEFECT,RFE
40789,OTHER,BUG
38047,BUG,BUG
38740,BUG,BUG
29661,IMPROVEMENT,BUG
37869,BUG,BUG
50949,RFE,RFE
12109,BUG,BUG
16727,IMPROVEMENT,BUG
28674,BUG,BUG
37785,BUG,BUG
16572,BUG,BUG
31592,BUG,BUG
39876,DOCUMENTATION,BUG
23691,BUG,BUG
47656,DOCUMENTATION,BUG
44556,BUG,BUG
39741,IMPROVEMENT,BUG
34176,BUG,BUG
31753,IMPROVEMENT,BUG
44494,BUG,BUG
36362,BUG,BUG
35064,BUG,BUG
31052,IMPROVEMENT,BUG
19941,DOCUMENTATION,BUG
33739,DOCUMENTATION,RFE
37062,IMPROVEMENT,RFE
12046,IMPROVEMENT,BUG
41932,OTHER,BUG
28335,DOCUMENTATION,BUG
44541,DOCUMENTATION,BUG
50547,IMPROVEMENT,BUG
32280,BUG,BUG
41477,OTHER,BUG
31656,IMPROVEMENT,RFE
47239,DOCUMENTATION,BUG
22858,BUG,BUG
40042,RFE,BUG
12718,BUG,BUG
28161,BUG,BUG
25819,OTHER,BUG
36711,CLEANUP,BUG
34034,IMPROVEMENT,BUG
27704,SPEC,BUG
19939,DOCUMENTATION,BUG
46950,BUG,BUG
42172,BUG,BUG
38015,IMPROVEMENT,BUG
15772,BUG,BUG
20894,IMPROVEMENT,RFE
32137,BUG,BUG
31339,BUG,BUG
40326,IMPROVEMENT,BUG
33755,DOCUMENTATION,RFE
32646,BUG,BUG
28905,OTHER,BUG
41976,IMPROVEMENT,BUG
25885,BUG,BUG
40380,BUG,BUG
12393,BUG,BUG
40440,BUG,BUG
26242,BUILD_SYSTEM,BUG
46961,IMPROVEMENT,BUG
25199,BUG,BUG
30949,BUG,BUG
19093,BUG,BUG
44946,DOCUMENTATION,BUG
12590,BUG,BUG
25805,OTHER,BUG
40762,CLEANUP,BUG
37852,BUG,BUG
20029,BUG,BUG
37591,DOCUMENTATION,BUG
32569,BUG,BUG
34474,BUG,BUG
39592,BUG,BUG
44354,BUG,BUG
24829,BUG,BUG
30763,RFE,RFE
36228,BUG,BUG
42419,RFE,RFE
16865,BUG,BUG
34465,BUG,BUG
15002,BUG,BUG
41939,BUG,BUG
19276,BUG,BUG
48580,BUG,BUG
21822,BUG,BUG
21753,BUG,BUG
25774,DOCUMENTATION,BUG
37281,IMPROVEMENT,BUG
32953,DOCUMENTATION,BUG
26373,BUG,BUG
16899,BUG,BUG
32680,BUG,BUG
47997,BUG,BUG
22146,BUG,BUG
35745,IMPROVEMENT,BUG
22133,BUG,BUG
36976,BUG,BUG
23610,RFE,RFE
31090,BUG,BUG
34237,DOCUMENTATION,BUG
26432,BUG,BUG
34675,DOCUMENTATION,BUG
52335,BUG,BUG
15404,BUG,BUG
40053,DOCUMENTATION,BUG
23463,OTHER,BUG
16113,BUG,BUG
35473,BUG,BUG
28234,DOCUMENTATION,BUG
47880,OTHER,RFE
29727,BUG,BUG
34984,BUG,BUG
38113,IMPROVEMENT,BUG
46105,BUG,BUG
42497,BUG,BUG
37264,BUG,BUG
31739,DOCUMENTATION,BUG
42103,BUG,BUG
26487,BUG,BUG
