ID,CLASSIFIED,TYPE
HTTPCLIENT-174,RFE,IMPROVEMENT
HTTPCLIENT-18,RFE,BUG
HTTPCLIENT-187,RFE,IMPROVEMENT
HTTPCLIENT-189,RFE,BUG
HTTPCLIENT-194,RFE,BUG
HTTPCLIENT-209,RFE,IMPROVEMENT
HTTPCLIENT-217,RFE,IMPROVEMENT
HTTPCLIENT-230,RFE,BUG
HTTPCLIENT-234,RFE,IMPROVEMENT
HTTPCLIENT-243,RFE,BUG
HTTPCLIENT-245,RFE,RFE
HTTPCLIENT-252,RFE,IMPROVEMENT
HTTPCLIENT-257,RFE,BUG
HTTPCLIENT-26,RFE,IMPROVEMENT
HTTPCLIENT-260,RFE,IMPROVEMENT
HTTPCLIENT-266,RFE,IMPROVEMENT
HTTPCLIENT-278,RFE,IMPROVEMENT
HTTPCLIENT-285,RFE,IMPROVEMENT
HTTPCLIENT-29,RFE,BUG
HTTPCLIENT-293,RFE,IMPROVEMENT
HTTPCLIENT-30,RFE,BUG
HTTPCLIENT-309,RFE,IMPROVEMENT
HTTPCLIENT-31,RFE,IMPROVEMENT
HTTPCLIENT-317,RFE,IMPROVEMENT
HTTPCLIENT-323,RFE,IMPROVEMENT
HTTPCLIENT-326,RFE,IMPROVEMENT
HTTPCLIENT-328,RFE,IMPROVEMENT
HTTPCLIENT-334,RFE,IMPROVEMENT
HTTPCLIENT-335,RFE,BUG
HTTPCLIENT-345,RFE,IMPROVEMENT
HTTPCLIENT-35,RFE,IMPROVEMENT
HTTPCLIENT-352,RFE,IMPROVEMENT
HTTPCLIENT-353,RFE,IMPROVEMENT
HTTPCLIENT-368,RFE,BUG
HTTPCLIENT-373,RFE,IMPROVEMENT
HTTPCLIENT-385,RFE,IMPROVEMENT
HTTPCLIENT-389,RFE,IMPROVEMENT
HTTPCLIENT-399,RFE,BUG
HTTPCLIENT-401,RFE,BUG
HTTPCLIENT-41,RFE,IMPROVEMENT
HTTPCLIENT-420,RFE,IMPROVEMENT
HTTPCLIENT-424,RFE,BUG
HTTPCLIENT-427,RFE,IMPROVEMENT
HTTPCLIENT-44,RFE,IMPROVEMENT
HTTPCLIENT-45,RFE,IMPROVEMENT
HTTPCLIENT-455,RFE,IMPROVEMENT
HTTPCLIENT-46,RFE,IMPROVEMENT
HTTPCLIENT-460,RFE,IMPROVEMENT
HTTPCLIENT-47,RFE,IMPROVEMENT
HTTPCLIENT-475,RFE,IMPROVEMENT
HTTPCLIENT-477,RFE,BUG
HTTPCLIENT-48,RFE,IMPROVEMENT
HTTPCLIENT-50,RFE,IMPROVEMENT
HTTPCLIENT-51,RFE,BUG
HTTPCLIENT-510,RFE,IMPROVEMENT
HTTPCLIENT-523,RFE,IMPROVEMENT
HTTPCLIENT-524,RFE,BUG
HTTPCLIENT-541,RFE,IMPROVEMENT
HTTPCLIENT-547,RFE,IMPROVEMENT
HTTPCLIENT-552,RFE,IMPROVEMENT
HTTPCLIENT-554,RFE,IMPROVEMENT
HTTPCLIENT-57,RFE,BUG
HTTPCLIENT-582,RFE,IMPROVEMENT
HTTPCLIENT-60,RFE,IMPROVEMENT
HTTPCLIENT-601,RFE,RFE
HTTPCLIENT-61,RFE,IMPROVEMENT
HTTPCLIENT-610,RFE,
HTTPCLIENT-614,RFE,IMPROVEMENT
HTTPCLIENT-625,RFE,IMPROVEMENT
HTTPCLIENT-63,RFE,IMPROVEMENT
HTTPCLIENT-643,RFE,IMPROVEMENT
HTTPCLIENT-649,RFE,RFE
HTTPCLIENT-652,RFE,IMPROVEMENT
HTTPCLIENT-656,RFE,RFE
HTTPCLIENT-66,RFE,IMPROVEMENT
HTTPCLIENT-666,RFE,IMPROVEMENT
HTTPCLIENT-667,RFE,IMPROVEMENT
HTTPCLIENT-669,RFE,IMPROVEMENT
HTTPCLIENT-670,RFE,RFE
HTTPCLIENT-673,RFE,IMPROVEMENT
HTTPCLIENT-689,RFE,IMPROVEMENT
HTTPCLIENT-690,RFE,IMPROVEMENT
HTTPCLIENT-71,RFE,BUG
HTTPCLIENT-712,RFE,IMPROVEMENT
HTTPCLIENT-716,RFE,IMPROVEMENT
HTTPCLIENT-719,RFE,IMPROVEMENT
HTTPCLIENT-72,RFE,IMPROVEMENT
HTTPCLIENT-723,RFE,RFE
HTTPCLIENT-73,RFE,BUG
HTTPCLIENT-733,RFE,RFE
HTTPCLIENT-735,RFE,IMPROVEMENT
HTTPCLIENT-739,RFE,IMPROVEMENT
HTTPCLIENT-74,RFE,IMPROVEMENT
HTTPCLIENT-749,RFE,IMPROVEMENT
HTTPCLIENT-77,RFE,BUG
HTTPCLIENT-781,RFE,BUG
HTTPCLIENT-788,RFE,RFE
HTTPCLIENT-789,RFE,IMPROVEMENT
HTTPCLIENT-80,RFE,BUG
HTTPCLIENT-805,RFE,IMPROVEMENT
HTTPCLIENT-807,RFE,RFE
HTTPCLIENT-81,RFE,IMPROVEMENT
HTTPCLIENT-82,RFE,IMPROVEMENT
HTTPCLIENT-823,RFE,IMPROVEMENT
HTTPCLIENT-83,RFE,IMPROVEMENT
HTTPCLIENT-834,RFE,RFE
HTTPCLIENT-86,RFE,IMPROVEMENT
HTTPCLIENT-861,RFE,BUG
HTTPCLIENT-862,RFE,IMPROVEMENT
HTTPCLIENT-871,RFE,IMPROVEMENT
HTTPCLIENT-872,RFE,IMPROVEMENT
HTTPCLIENT-874,RFE,BUG
HTTPCLIENT-901,RFE,IMPROVEMENT
HTTPCLIENT-915,RFE,RFE
HTTPCLIENT-916,RFE,IMPROVEMENT
HTTPCLIENT-919,RFE,IMPROVEMENT
HTTPCLIENT-926,RFE,RFE
HTTPCLIENT-937,RFE,IMPROVEMENT
HTTPCLIENT-95,RFE,BUG
HTTPCLIENT-967,RFE,IMPROVEMENT
HTTPCLIENT-972,RFE,IMPROVEMENT
HTTPCLIENT-975,RFE,RFE
HTTPCLIENT-977,RFE,RFE
HTTPCLIENT-978,RFE,RFE
HTTPCLIENT-982,RFE,RFE
HTTPCLIENT-994,RFE,IMPROVEMENT
HTTPCLIENT-1044,SPEC,IMPROVEMENT
HTTPCLIENT-1097,SPEC,BUG
HTTPCLIENT-1135,SPEC,BUG
HTTPCLIENT-958,SPEC,BUG
HTTPCLIENT-961,SPEC,BUG
HTTPCLIENT-963,SPEC,BUG
HTTPCLIENT-1026,TASK,BUG
HTTPCLIENT-584,TASK,TASK
HTTPCLIENT-662,TASK,TASK
HTTPCLIENT-663,TASK,TASK
HTTPCLIENT-668,TASK,IMPROVEMENT
HTTPCLIENT-672,TASK,TASK
HTTPCLIENT-745,TASK,IMPROVEMENT
HTTPCLIENT-786,TASK,IMPROVEMENT
HTTPCLIENT-824,TASK,TASK
HTTPCLIENT-322,TEST,IMPROVEMENT
HTTPCLIENT-391,TEST,IMPROVEMENT
HTTPCLIENT-392,TEST,IMPROVEMENT
HTTPCLIENT-450,TEST,BUG
HTTPCLIENT-637,TEST,TEST
HTTPCLIENT-657,TEST,BUG
HTTPCLIENT-827,TEST,IMPROVEMENT
HTTPCLIENT-984,TEST,TEST
HTTPCLIENT-999,TEST,TEST
HTTPCLIENT-110,UNKNOWN,BUG
HTTPCLIENT-505,UNKNOWN,BUG
